dam_code,base_datetime,forecast_datetime,grid_x,grid_y,tmp,rain,snow,pty,source,raw_payload,created_at,updated_at
2015110,2026-06-02 15:30:00,2026-06-02 21:00:00,79,83,20.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""강수없음""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""4""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""20""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""80""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""-1.2""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""1""}]",2026-06-02 16:35:05,2026-06-02 16:35:05
2018110,2026-06-02 15:30:00,2026-06-02 16:00:00,79,75,23.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""강수없음""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""4""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""23""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""85""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""0.3""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""-1.3""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""348""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""1""}]",2026-06-02 16:35:07,2026-06-02 16:35:07
2018110,2026-06-02 15:30:00,2026-06-02 17:00:00,79,75,22.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""강수없음""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""3""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""22""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""80""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""1.9""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""-1.1""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""302""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""2""}]",2026-06-02 16:35:07,2026-06-02 16:35:07
2018110,2026-06-02 15:30:00,2026-06-02 18:00:00,79,75,22.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""강수없음""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""3""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""22""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""75""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""1.8""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""-2.7""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""327""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""3""}]",2026-06-02 16:35:07,2026-06-02 16:35:07
2018110,2026-06-02 15:30:00,2026-06-02 19:00:00,79,75,22.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""강수없음""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""3""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""22""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""75""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""0.6""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""-2.3""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""346""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""2""}]",2026-06-02 16:35:07,2026-06-02 16:35:07
2018110,2026-06-02 15:30:00,2026-06-02 20:00:00,79,75,22.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""강수없음""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""4""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""22""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""80""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""0.2""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""-1.9""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""354""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""2""}]",2026-06-02 16:35:07,2026-06-02 16:35:07
2018110,2026-06-02 15:30:00,2026-06-02 21:00:00,79,75,21.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""강수없음""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""4""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""21""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""80""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""-2.4""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 79, ""ny"": 75, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2100"", ""fcstValue"": ""3""}]",2026-06-02 16:35:07,2026-06-02 16:35:07
2021110,2026-06-02 15:30:00,2026-06-02 16:00:00,95,83,20.0,1.0,0.0,5,KMA_ULTRA_FCST,"[{""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""5""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""1mm 미만""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""4""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""20""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""90""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""0.4""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""270""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1600"", ""fcstValue"": ""0.1""}]",2026-06-02 16:35:09,2026-06-02 16:35:09
2021110,2026-06-02 15:30:00,2026-06-02 17:00:00,95,83,20.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""강수없음""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""4""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""20""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""90""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""1.4""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""274""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1700"", ""fcstValue"": ""1""}]",2026-06-02 16:35:09,2026-06-02 16:35:09
2021110,2026-06-02 15:30:00,2026-06-02 18:00:00,95,83,20.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""강수없음""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""4""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""20""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""85""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""1.6""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""-1.7""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""318""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1800"", ""fcstValue"": ""2""}]",2026-06-02 16:35:09,2026-06-02 16:35:09
2021110,2026-06-02 15:30:00,2026-06-02 19:00:00,95,83,19.0,1.0,0.0,5,KMA_ULTRA_FCST,"[{""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""5""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""1mm 미만""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""4""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""19""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""85""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""0.3""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""-2.9""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""354""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""1900"", ""fcstValue"": ""3""}]",2026-06-02 16:35:09,2026-06-02 16:35:09
2021110,2026-06-02 15:30:00,2026-06-02 20:00:00,95,83,19.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""LGT"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""PTY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""RN1"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""강수없음""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""SKY"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""4""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""T1H"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""19""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""REH"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""85""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""UUU"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""-1.8""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VVV"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""-2.5""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""VEC"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""36""}, {""nx"": 95, ""ny"": 83, ""baseDate"": ""20260602"", ""baseTime"": ""1530"", ""category"": ""WSD"", ""fcstDate"": ""20260602"", ""fcstTime"": ""2000"", ""fcstValue"": ""3""}]",2026-06-02 16:35:09,2026-06-02 16:35:09
