dam_name,dam_code,obsrdt,inflowqy,lowlevel,rf,rsvwtqy,rsvwtrt,totdcwtrqy
주암(본),4007110,2026-05-31 04:00:00,0.0,101.69,0.0,253.42,55.5,22.077
주암(본),4007110,2026-05-31 05:00:00,5.703,101.69,0.0,253.361,55.4,22.092
주암(본),4007110,2026-05-31 06:00:00,25.815,101.69,0.0,253.375,55.4,22.121
주암(본),4007110,2026-05-31 07:00:00,0.0,101.68,0.0,253.184,55.4,22.118
주암(본),4007110,2026-05-31 08:00:00,6.245,101.68,0.0,253.127,55.4,22.106
주암(본),4007110,2026-05-31 09:00:00,0.963,101.68,0.0,253.051,55.4,22.102
주암(본),4007110,2026-05-31 10:00:00,21.048,101.67,0.0,253.047,55.4,22.104
주암(본),4007110,2026-05-31 11:00:00,14.032,101.67,0.0,253.019,55.4,21.976
주암(본),4007110,2026-05-31 12:00:00,28.709,101.67,0.0,253.049,55.4,20.237
주암(본),4007110,2026-05-31 13:00:00,0.0,101.67,0.0,252.969,55.4,20.252
주암(본),4007110,2026-05-31 14:00:00,0.0,101.67,0.0,252.882,55.3,20.25
주암(본),4007110,2026-05-31 15:00:00,0.0,101.66,0.0,252.785,55.3,20.28
주암(본),4007110,2026-05-31 16:00:00,0.0,101.65,0.0,252.633,55.3,22.007
주암(본),4007110,2026-05-31 17:00:00,5.321,101.65,0.0,252.572,55.3,22.182
주암(본),4007110,2026-05-31 18:00:00,3.723,101.65,0.0,252.506,55.3,22.195
주암(본),4007110,2026-05-31 19:00:00,29.092,101.65,0.0,252.53,55.3,22.231
주암(본),4007110,2026-05-31 20:00:00,11.695,101.65,0.0,252.492,55.3,22.251
주암(본),4007110,2026-05-31 21:00:00,0.0,101.64,0.0,252.361,55.2,22.259
주암(본),4007110,2026-05-31 22:00:00,23.852,101.64,0.0,252.367,55.2,22.269
주암(본),4007110,2026-05-31 23:00:00,1.157,101.64,0.0,252.291,55.2,22.268
주암(본),4007110,2026-06-01 00:00:00,1.196,101.63,0.0,252.215,55.2,22.279
주암(본),4007110,2026-06-01 01:00:00,0.0,101.63,0.0,252.117,55.2,22.287
주암(본),4007110,2026-06-01 02:00:00,12.79,101.62,0.0,252.082,55.2,22.29
주암(본),4007110,2026-06-01 03:00:00,0.0,101.62,0.0,251.971,55.1,22.301
주암(본),4007110,2026-06-01 04:00:00,32.316,101.62,0.0,252.007,55.1,22.288
주암(본),4007110,2026-06-01 05:00:00,6.493,101.62,0.0,251.95,55.1,22.299
주암(본),4007110,2026-06-01 06:00:00,1.215,101.61,0.0,251.874,55.1,22.298
주암(본),4007110,2026-06-01 07:00:00,0.0,101.61,0.0,251.736,55.1,22.298
주암(본),4007110,2026-06-01 08:00:00,11.781,101.6,0.0,251.698,55.1,22.309
주암(본),4007110,2026-06-01 09:00:00,0.0,101.6,0.0,251.542,55.0,22.308
주암(본),4007110,2026-06-01 10:00:00,0.0,101.59,0.0,251.438,55.0,22.315
주암(본),4007110,2026-06-01 11:00:00,11.825,101.59,0.0,251.4,55.0,22.325
주암(본),4007110,2026-06-01 12:00:00,3.387,101.58,0.0,251.332,55.0,22.331
주암(본),4007110,2026-06-01 13:00:00,10.255,101.58,0.0,251.289,55.0,22.338
주암(본),4007110,2026-06-01 14:00:00,5.543,101.58,0.0,251.228,55.0,22.349
주암(본),4007110,2026-06-01 15:00:00,5.001,101.58,0.0,251.166,55.0,22.362
주암(본),4007110,2026-06-01 16:00:00,0.0,101.57,0.0,250.995,54.9,22.384
주암(본),4007110,2026-06-01 17:00:00,24.507,101.57,0.0,251.003,54.9,22.396
주암(본),4007110,2026-06-01 18:00:00,5.068,101.56,0.0,250.941,54.9,22.401
주암(본),4007110,2026-06-01 19:00:00,1.402,101.56,0.0,250.865,54.9,22.402
주암(본),4007110,2026-06-01 20:00:00,23.983,101.56,0.0,250.871,54.9,22.4
주암(본),4007110,2026-06-01 21:00:00,0.0,101.55,0.0,250.769,54.9,22.407
주암(본),4007110,2026-06-01 22:00:00,21.363,101.55,0.0,250.765,54.9,22.419
주암(본),4007110,2026-06-01 23:00:00,12.452,101.55,0.9,250.729,54.9,22.424
주암(본),4007110,2026-06-02 00:00:00,0.0,101.55,3.2,250.644,54.9,22.427
주암(본),4007110,2026-06-02 01:00:00,36.111,101.55,6.2,250.693,54.9,22.444
주암(본),4007110,2026-06-02 02:00:00,39.24,101.55,4.8,250.754,54.9,22.462
주암(본),4007110,2026-06-02 03:00:00,23.528,101.55,3.9,250.757,54.9,22.472
주암(본),4007110,2026-06-02 04:00:00,43.47,101.56,5.9,250.833,54.9,22.47
주암(본),4007110,2026-06-02 05:00:00,42.418,101.56,5.4,250.905,54.9,22.474
주암(본),4007110,2026-06-02 06:00:00,47.154,101.57,6.9,250.994,54.9,22.487
주암(본),4007110,2026-06-02 07:00:00,76.595,101.58,10.1,251.188,55.0,22.484
주암(본),4007110,2026-06-02 08:00:00,66.676,101.59,7.6,251.347,55.0,22.509
주암(본),4007110,2026-06-02 09:00:00,105.095,101.6,4.5,251.645,55.1,22.512
주암(본),4007110,2026-06-02 10:00:00,98.842,101.62,3.1,251.919,55.1,22.536
주암(본),4007110,2026-06-02 11:00:00,106.321,101.63,1.7,252.221,55.2,22.543
주암(본),4007110,2026-06-02 12:00:00,120.678,101.65,0.5,252.574,55.3,22.567
주암(본),4007110,2026-06-02 13:00:00,183.655,101.68,0.5,253.154,55.4,22.599
주암(본),4007110,2026-06-02 14:00:00,301.108,101.73,0.5,254.156,55.6,22.664
주암(본),4007110,2026-06-02 15:00:00,224.34,101.77,0.0,254.882,55.8,22.701
주암(본),4007110,2026-06-02 16:00:00,223.759,101.81,0.0,255.606,55.9,22.731
주암(조),4104610,2026-05-30 16:00:00,17.497,94.61,0.0,128.445,51.4,37.414
주암(조),4104610,2026-05-30 17:00:00,16.049,94.59,0.0,128.368,51.4,37.382
주암(조),4104610,2026-05-30 18:00:00,14.768,94.58,0.0,128.287,51.3,37.407
주암(조),4104610,2026-05-30 19:00:00,19.416,94.56,0.0,128.222,51.3,37.416
주암(조),4104610,2026-05-30 20:00:00,15.798,94.55,0.0,128.144,51.3,37.409
주암(조),4104610,2026-05-30 21:00:00,14.416,94.53,0.0,128.061,51.2,37.444
주암(조),4104610,2026-05-30 22:00:00,17.304,94.52,0.0,127.989,51.2,37.471
주암(조),4104610,2026-05-30 23:00:00,13.895,94.5,0.0,127.904,51.2,37.478
주암(조),4104610,2026-05-31 00:00:00,15.23,94.49,0.0,127.824,51.1,37.508
주암(조),4104610,2026-05-31 01:00:00,29.1,94.48,0.0,127.806,51.1,33.989
주암(조),4104610,2026-05-31 02:00:00,17.209,94.47,0.0,127.746,51.1,33.903
주암(조),4104610,2026-05-31 03:00:00,17.96,94.46,0.0,127.689,51.1,33.904
주암(조),4104610,2026-05-31 04:00:00,13.943,94.45,0.0,127.617,51.1,33.915
주암(조),4104610,2026-05-31 05:00:00,15.991,94.43,0.0,127.552,51.0,33.935
주암(조),4104610,2026-05-31 06:00:00,14.415,94.42,0.0,127.482,51.0,33.943
주암(조),4104610,2026-05-31 07:00:00,15.615,94.41,0.0,127.416,51.0,33.976
주암(조),4104610,2026-05-31 08:00:00,14.972,94.4,0.0,127.347,50.9,33.916
주암(조),4104610,2026-05-31 09:00:00,15.875,94.38,0.0,127.282,50.9,33.931
주암(조),4104610,2026-05-31 10:00:00,14.464,94.37,0.0,127.212,50.9,33.964
주암(조),4104610,2026-05-31 11:00:00,14.336,94.36,0.0,127.141,50.9,34.114
주암(조),4104610,2026-05-31 12:00:00,15.528,94.34,0.0,127.074,50.8,34.167
주암(조),4104610,2026-05-31 13:00:00,17.541,94.33,0.0,127.015,50.8,33.985
주암(조),4104610,2026-05-31 14:00:00,12.099,94.32,0.0,126.936,50.8,34.016
주암(조),4104610,2026-05-31 15:00:00,19.183,94.31,0.0,126.883,50.8,33.766
주암(조),4104610,2026-05-31 16:00:00,15.241,94.29,0.0,126.816,50.7,33.852
주암(조),4104610,2026-05-31 17:00:00,15.275,94.28,0.0,126.749,50.7,33.858
주암(조),4104610,2026-05-31 18:00:00,17.736,94.27,0.0,126.692,50.7,33.764
주암(조),4104610,2026-05-31 19:00:00,15.193,94.25,0.0,126.625,50.7,33.776
주암(조),4104610,2026-05-31 20:00:00,16.857,94.24,0.0,126.564,50.6,33.718
주암(조),4104610,2026-05-31 21:00:00,15.87,94.23,0.0,126.5,50.6,33.703
주암(조),4104610,2026-05-31 22:00:00,17.266,94.22,0.0,126.441,50.6,33.71
주암(조),4104610,2026-05-31 23:00:00,16.64,94.21,0.0,126.379,50.6,33.751
주암(조),4104610,2026-06-01 00:00:00,14.319,94.19,0.0,126.309,50.5,33.736
주암(조),4104610,2026-06-01 01:00:00,17.912,94.18,0.0,126.252,50.5,33.745
주암(조),4104610,2026-06-01 02:00:00,17.632,94.17,0.0,126.194,50.5,33.743
주암(조),4104610,2026-06-01 03:00:00,12.079,94.16,0.0,126.116,50.5,33.746
주암(조),4104610,2026-06-01 04:00:00,17.007,94.14,0.0,126.056,50.4,33.84
주암(조),4104610,2026-06-01 05:00:00,15.425,94.13,0.0,125.989,50.4,33.925
주암(조),4104610,2026-06-01 06:00:00,13.985,94.12,0.0,125.917,50.4,33.929
주암(조),4104610,2026-06-01 07:00:00,16.911,94.11,0.0,125.856,50.3,33.994
주암(조),4104610,2026-06-01 08:00:00,16.623,94.09,0.0,125.793,50.3,33.984
주암(조),4104610,2026-06-01 09:00:00,13.622,94.08,0.0,125.72,50.3,33.983
주암(조),4104610,2026-06-01 10:00:00,14.887,94.07,0.0,125.651,50.3,34.081
주암(조),4104610,2026-06-01 11:00:00,15.486,94.05,0.0,125.583,50.2,34.236
주암(조),4104610,2026-06-01 12:00:00,17.064,94.04,0.0,125.521,50.2,34.258
주암(조),4104610,2026-06-01 13:00:00,16.095,94.03,0.0,125.456,50.2,34.151
주암(조),4104610,2026-06-01 14:00:00,15.643,94.01,0.0,125.39,50.2,34.115
주암(조),4104610,2026-06-01 15:00:00,16.307,94.0,0.0,125.327,50.1,33.89
주암(조),4104610,2026-06-01 16:00:00,17.076,93.99,0.0,125.266,50.1,33.826
주암(조),4104610,2026-06-01 17:00:00,15.85,93.98,0.0,125.201,50.1,34.017
주암(조),4104610,2026-06-01 18:00:00,14.322,93.96,0.0,125.13,50.1,33.905
주암(조),4104610,2026-06-01 19:00:00,18.31,93.95,0.0,125.074,50.0,33.893
주암(조),4104610,2026-06-01 20:00:00,14.874,93.94,0.0,125.006,50.0,33.874
주암(조),4104610,2026-06-01 21:00:00,16.279,93.93,0.0,124.943,50.0,33.862
주암(조),4104610,2026-06-01 22:00:00,20.303,93.92,0.0,124.894,50.0,33.886
주암(조),4104610,2026-06-01 23:00:00,15.739,93.9,0.0,124.828,49.9,33.878
주암(조),4104610,2026-06-02 00:00:00,22.578,93.9,4.0,124.788,49.9,33.884
주암(조),4104610,2026-06-02 01:00:00,24.016,93.89,5.9,124.752,49.9,33.933
주암(조),4104610,2026-06-02 02:00:00,20.011,93.88,3.9,124.702,49.9,33.872
주암(조),4104610,2026-06-02 03:00:00,18.02,93.87,1.9,124.645,49.9,33.881
주암(조),4104610,2026-06-02 04:00:00,23.731,93.86,3.1,124.608,49.8,33.898
주암(조),4104610,2026-06-02 05:00:00,20.033,93.85,3.8,124.559,49.8,33.894
주암(조),4104610,2026-06-02 06:00:00,28.197,93.85,8.7,124.538,49.8,33.864
주암(조),4104610,2026-06-02 07:00:00,29.957,93.84,7.3,124.524,49.8,33.901
주암(조),4104610,2026-06-02 08:00:00,32.207,93.84,7.0,124.518,49.8,33.929
주암(조),4104610,2026-06-02 09:00:00,32.446,93.84,4.1,124.512,49.8,33.974
주암(조),4104610,2026-06-02 10:00:00,31.405,93.84,2.3,124.503,49.8,34.099
주암(조),4104610,2026-06-02 11:00:00,32.814,93.84,1.9,124.497,49.8,34.231
주암(조),4104610,2026-06-02 12:00:00,30.399,93.84,1.0,124.484,49.8,34.205
주암(조),4104610,2026-06-02 13:00:00,30.892,93.83,0.0,124.473,49.8,34.003
주암(조),4104610,2026-06-02 14:00:00,27.156,93.83,1.0,124.448,49.8,33.962
주암(조),4104610,2026-06-02 15:00:00,26.523,93.82,0.0,124.418,49.8,34.995
주암(조),4104610,2026-06-02 16:00:00,24.888,93.82,0.0,124.385,49.8,33.916
장흥,5101110,2026-05-30 16:00:00,2.91,72.33,0.0,100.058,52.4,4.938
장흥,5101110,2026-05-30 17:00:00,4.939,72.33,0.0,100.058,52.4,4.939
장흥,5101110,2026-05-30 18:00:00,4.938,72.33,0.0,100.058,52.4,4.938
장흥,5101110,2026-05-30 19:00:00,4.934,72.33,0.0,100.058,52.4,4.934
장흥,5101110,2026-05-30 20:00:00,4.923,72.33,0.0,100.058,52.4,4.923
장흥,5101110,2026-05-30 21:00:00,0.0,72.32,0.0,99.984,52.4,4.919
장흥,5101110,2026-05-30 22:00:00,4.926,72.32,0.0,99.984,52.4,4.926
장흥,5101110,2026-05-30 23:00:00,4.926,72.32,0.0,99.984,52.4,4.926
장흥,5101110,2026-05-31 00:00:00,4.922,72.32,0.0,99.984,52.4,4.922
장흥,5101110,2026-05-31 01:00:00,4.936,72.32,0.0,99.984,52.4,4.936
장흥,5101110,2026-05-31 02:00:00,0.0,72.31,0.0,99.911,52.3,4.935
장흥,5101110,2026-05-31 03:00:00,4.931,72.31,0.0,99.911,52.3,4.931
장흥,5101110,2026-05-31 04:00:00,4.923,72.31,0.0,99.911,52.3,4.923
장흥,5101110,2026-05-31 05:00:00,4.916,72.31,0.0,99.911,52.3,4.916
장흥,5101110,2026-05-31 06:00:00,4.926,72.31,0.0,99.911,52.3,4.926
장흥,5101110,2026-05-31 07:00:00,0.841,72.31,0.0,99.896,52.3,4.924
장흥,5101110,2026-05-31 08:00:00,0.0,72.3,0.0,99.837,52.3,5.052
장흥,5101110,2026-05-31 09:00:00,5.22,72.3,0.0,99.837,52.3,5.22
장흥,5101110,2026-05-31 10:00:00,5.298,72.3,0.0,99.837,52.3,5.298
장흥,5101110,2026-05-31 11:00:00,3.546,72.3,0.0,99.837,52.3,3.546
장흥,5101110,2026-05-31 12:00:00,2.033,72.3,0.0,99.837,52.3,2.033
장흥,5101110,2026-05-31 13:00:00,1.9,72.3,0.0,99.837,52.3,1.9
장흥,5101110,2026-05-31 14:00:00,0.0,72.29,0.0,99.764,52.2,1.752
장흥,5101110,2026-05-31 15:00:00,1.495,72.29,0.0,99.764,52.2,1.495
장흥,5101110,2026-05-31 16:00:00,3.464,72.29,0.0,99.764,52.2,3.464
장흥,5101110,2026-05-31 17:00:00,4.961,72.29,0.0,99.764,52.2,4.961
장흥,5101110,2026-05-31 18:00:00,4.958,72.29,0.0,99.764,52.2,4.958
장흥,5101110,2026-05-31 19:00:00,4.953,72.29,0.0,99.764,52.2,4.953
장흥,5101110,2026-05-31 20:00:00,2.944,72.29,0.0,99.756,52.2,5.0
장흥,5101110,2026-05-31 21:00:00,0.0,72.28,0.0,99.69,52.2,5.197
장흥,5101110,2026-05-31 22:00:00,5.12,72.28,0.0,99.69,52.2,5.12
장흥,5101110,2026-05-31 23:00:00,5.168,72.28,0.0,99.69,52.2,5.168
장흥,5101110,2026-06-01 00:00:00,5.138,72.28,0.0,99.69,52.2,5.138
장흥,5101110,2026-06-01 01:00:00,5.113,72.28,0.0,99.69,52.2,5.113
장흥,5101110,2026-06-01 02:00:00,0.0,72.27,0.0,99.617,52.2,5.173
장흥,5101110,2026-06-01 03:00:00,5.244,72.27,0.0,99.617,52.2,5.244
장흥,5101110,2026-06-01 04:00:00,5.218,72.27,0.0,99.617,52.2,5.218
장흥,5101110,2026-06-01 05:00:00,5.093,72.27,0.0,99.617,52.2,5.093
장흥,5101110,2026-06-01 06:00:00,5.156,72.27,0.0,99.617,52.2,5.156
장흥,5101110,2026-06-01 07:00:00,0.0,72.26,0.0,99.544,52.1,5.26
장흥,5101110,2026-06-01 08:00:00,5.151,72.26,0.0,99.544,52.1,5.151
장흥,5101110,2026-06-01 09:00:00,5.156,72.26,0.0,99.544,52.1,5.156
장흥,5101110,2026-06-01 10:00:00,4.907,72.26,0.0,99.544,52.1,4.907
장흥,5101110,2026-06-01 11:00:00,5.221,72.26,0.0,99.544,52.1,5.221
장흥,5101110,2026-06-01 12:00:00,0.0,72.25,0.0,99.47,52.1,5.216
장흥,5101110,2026-06-01 13:00:00,5.222,72.25,0.0,99.47,52.1,5.222
장흥,5101110,2026-06-01 14:00:00,5.232,72.25,0.0,99.47,52.1,5.232
장흥,5101110,2026-06-01 15:00:00,1.171,72.25,0.0,99.456,52.1,5.227
장흥,5101110,2026-06-01 16:00:00,0.0,72.24,0.0,99.397,52.0,5.173
장흥,5101110,2026-06-01 17:00:00,5.152,72.24,0.0,99.397,52.0,5.152
장흥,5101110,2026-06-01 18:00:00,5.149,72.24,0.0,99.397,52.0,5.149
장흥,5101110,2026-06-01 19:00:00,5.151,72.24,0.0,99.397,52.0,5.151
장흥,5101110,2026-06-01 20:00:00,5.144,72.24,0.0,99.397,52.0,5.144
장흥,5101110,2026-06-01 21:00:00,0.0,72.24,0.0,99.375,52.0,5.142
장흥,5101110,2026-06-01 22:00:00,0.0,72.23,0.0,99.324,52.0,5.147
장흥,5101110,2026-06-01 23:00:00,5.143,72.23,2.6,99.324,52.0,5.143
장흥,5101110,2026-06-02 00:00:00,25.502,72.24,3.3,99.397,52.0,5.141
장흥,5101110,2026-06-02 01:00:00,5.141,72.24,5.7,99.397,52.0,5.141
장흥,5101110,2026-06-02 02:00:00,5.142,72.24,5.0,99.397,52.0,5.142
장흥,5101110,2026-06-02 03:00:00,25.474,72.25,7.0,99.47,52.1,5.141
장흥,5101110,2026-06-02 04:00:00,19.423,72.26,6.7,99.522,52.1,5.145
장흥,5101110,2026-06-02 05:00:00,11.233,72.26,8.8,99.544,52.1,5.15
장흥,5101110,2026-06-02 06:00:00,25.543,72.27,11.6,99.617,52.2,5.154
장흥,5101110,2026-06-02 07:00:00,25.513,72.28,8.9,99.69,52.2,5.152
장흥,5101110,2026-06-02 08:00:00,45.927,72.3,8.3,99.837,52.3,5.149
장흥,5101110,2026-06-02 09:00:00,45.958,72.32,6.0,99.984,52.4,5.152
장흥,5101110,2026-06-02 10:00:00,86.849,72.36,3.7,100.278,52.5,5.155
장흥,5101110,2026-06-02 11:00:00,95.121,72.4,0.7,100.602,52.7,5.149
장흥,5101110,2026-06-02 12:00:00,99.409,72.45,2.7,100.941,52.9,5.159
장흥,5101110,2026-06-02 13:00:00,87.211,72.49,0.0,101.237,53.0,5.128
장흥,5101110,2026-06-02 14:00:00,83.179,72.53,0.0,101.518,53.2,5.096
장흥,5101110,2026-06-02 15:00:00,66.745,72.56,0.4,101.74,53.3,5.051
장흥,5101110,2026-06-02 16:00:00,64.677,72.59,0.0,101.955,53.4,4.955
